Id,Score,Col_1,Col_4,Col_6,Col_7,Col_9,Col_11,Col_12,Col_15,Col_17,Col_18,Col_19,Col_20,Col_23,Col_24,Col_27,Col_28,Col_29
30363,1,14,b,5,10,b,c,c,i,c,2,2,a,1,b,j,a,b
30364,1,11,a,1,3,b,c,f,b,a,3,3,b,3,b,b,a,b
30365,10,2,a,1,14,b,d,f,k,i,0,0,a,1,b,f,a,b
30366,1,6,b,4,18,b,d,f,k,i,0,3,b,1,c,g,a,b
30367,1,14,a,4,0,b,c,b,c,a,1,8,b,2,b,b,f,b
30368,3,16,a,3,6,b,d,f,k,f,3,0,b,1,b,f,a,b
30369,7,17,b,2,4,b,d,g,r,i,1,1,a,1,b,k,a,b
30370,6,21,a,2,13,b,c,f,i,c,1,2,a,3,b,j,a,b
30371,2,1,a,0,11,b,b,f,a,c,1,0,b,1,b,j,a,b
30372,5,6,a,4,9,b,c,f,a,b,3,2,a,1,b,j,b,b
30373,1,17,a,6,1,b,d,b,n,i,3,5,b,1,b,f,a,b
30374,4,14,a,3,17,b,c,f,i,b,1,3,b,1,d,b,a,b
30375,1,8,a,5,11,d,c,f,i,b,0,0,a,1,b,b,a,b
30376,17,2,b,1,8,b,d,a,k,g,1,1,b,1,b,f,a,b
30377,7,20,a,2,0,b,b,b,i,a,1,7,b,1,c,e,a,d
30378,7,14,a,0,16,b,d,f,r,i,3,2,a,1,b,f,a,b
30379,1,4,b,0,5,b,c,a,b,a,3,4,a,3,b,b,a,b
30380,3,20,a,6,12,b,c,f,e,c,1,9,a,1,b,j,a,b
30381,1,5,a,3,2,b,c,f,b,c,1,1,b,1,b,b,a,b
30382,4,4,a,2,10,b,e,f,n,i,2,3,a,1,b,f,a,b
30383,2,12,b,1,17,b,d,f,r,i,2,7,a,2,b,f,a,b
30384,1,14,b,6,9,b,c,f,i,c,4,7,a,1,b,j,a,b
30385,12,4,a,1,18,b,d,b,j,i,2,2,b,1,b,h,a,b
30386,4,16,a,0,6,b,c,a,i,a,3,1,a,3,b,a,a,b
30387,1,5,a,3,4,b,a,a,b,a,1,0,a,3,b,b,a,b
30388,1,13,a,1,6,b,d,a,j,h,3,0,a,1,b,k,a,b
30389,1,5,a,2,13,b,c,f,i,c,1,4,b,3,b,j,a,b
30390,4,4,a,2,18,b,e,f,r,f,0,3,b,3,b,h,a,b
30391,4,0,a,0,8,b,c,a,c,f,3,0,b,3,b,b,a,b
30392,1,2,a,1,5,b,c,a,c,a,3,0,a,3,b,b,a,b
30393,4,3,b,2,6,b,d,f,p,f,1,0,b,1,c,h,a,b
30394,2,5,a,3,18,b,d,h,k,f,3,0,a,1,b,f,a,b
30395,3,12,b,3,3,b,c,f,b,c,2,1,b,1,b,b,a,b
30396,1,14,a,1,17,b,c,f,i,a,1,0,b,1,b,b,a,c
30397,21,22,a,1,5,b,d,f,r,i,1,1,a,3,b,f,a,b
30398,5,17,a,0,0,b,c,b,i,a,2,3,b,1,b,j,a,b
30399,2,14,a,4,9,b,c,f,i,c,2,2,a,1,d,j,a,b
30400,4,11,a,1,6,b,c,f,h,a,3,3,a,3,b,b,a,b
30401,12,18,a,4,5,b,d,f,k,i,1,4,a,1,b,f,a,b
30402,1,16,a,5,15,c,c,c,e,c,1,11,a,1,b,j,a,c
30403,1,7,b,5,1,b,d,b,m,i,1,1,a,1,b,f,f,a
30404,2,17,a,4,1,b,d,b,k,i,3,0,a,2,b,f,a,b
30405,1,5,a,2,6,b,d,a,k,i,1,0,b,3,b,f,a,b
30406,1,15,a,3,18,b,d,c,j,f,3,0,a,2,b,l,a,b
30407,13,14,b,3,5,b,d,g,r,g,1,0,a,1,b,f,a,b
30408,4,10,a,3,3,b,c,a,b,a,1,0,b,1,b,j,a,b
30409,4,14,a,0,17,b,c,a,a,c,1,8,a,1,d,b,a,b
30410,8,16,a,1,4,b,c,b,e,a,1,2,b,1,b,b,a,b
30411,1,11,a,4,1,b,d,b,r,i,3,10,a,2,b,i,f,b
30412,5,3,a,1,16,b,c,a,i,b,1,5,a,1,b,b,a,b
30413,4,13,a,0,5,b,d,b,n,f,0,0,b,2,a,f,a,b
30414,1,7,a,1,6,b,c,b,b,a,0,0,a,3,b,j,a,b
30415,4,5,a,3,15,b,d,a,r,f,1,0,a,1,b,f,a,b
30416,9,18,a,3,12,b,d,f,k,i,0,1,b,1,b,f,a,b
30417,4,16,a,1,4,b,c,g,i,a,1,9,b,1,d,b,a,b
30418,1,7,b,1,6,b,d,a,r,g,1,1,a,1,b,i,a,d
30419,5,17,a,0,11,b,d,b,n,f,1,0,a,1,b,h,a,b
30420,10,0,a,0,5,b,d,a,q,g,1,0,b,3,b,g,a,b
30421,12,6,a,3,9,b,d,f,r,f,4,4,b,1,b,k,a,b
30422,9,3,a,2,9,b,d,f,r,f,0,2,a,1,b,f,a,b
30423,2,19,a,0,5,b,c,a,e,a,1,0,a,3,b,b,a,b
30424,6,17,a,1,14,b,e,f,r,f,1,0,b,3,b,h,a,b
30425,1,1,a,1,13,d,d,f,q,f,2,0,b,3,b,f,a,b
30426,2,17,a,4,1,b,b,b,b,a,1,3,a,1,b,e,a,b
30427,5,13,a,3,4,b,a,a,b,a,0,0,a,1,b,b,a,b
30428,2,21,a,2,7,b,d,f,j,i,1,2,b,1,b,k,a,b
30429,7,18,a,1,1,d,b,b,i,a,1,4,a,3,b,b,a,b
30430,1,16,a,3,18,b,c,f,a,a,1,4,a,3,a,b,a,b
30431,1,16,a,1,5,b,e,a,m,g,0,5,b,3,b,h,a,b
30432,4,4,b,2,1,b,c,f,b,b,1,3,b,1,b,j,a,b
30433,10,5,a,1,7,b,d,h,n,f,1,1,a,1,b,f,a,b
30434,6,23,a,3,9,b,d,e,n,i,1,1,a,1,b,h,a,b
30435,1,16,a,1,3,b,c,f,b,a,1,11,a,1,b,b,a,b
30436,4,10,a,3,7,b,c,f,c,c,1,8,a,1,b,b,a,b
30437,4,3,a,2,4,b,c,b,b,a,5,0,a,3,b,b,f,b
30438,4,18,b,3,11,b,c,h,i,c,3,3,a,1,b,b,a,b
30439,7,18,a,4,12,b,e,h,r,g,0,10,b,1,b,f,a,b
30440,1,1,a,1,17,b,d,f,k,i,1,1,b,2,b,h,a,b
30441,1,20,a,1,4,d,d,a,k,g,1,1,b,3,b,f,a,b
30442,7,17,a,0,16,b,c,a,i,a,0,11,b,1,b,b,a,b
30443,2,2,a,1,9,c,c,f,d,c,1,0,b,1,b,j,a,b
30444,2,20,a,1,14,d,d,e,r,f,0,2,b,1,b,f,a,b
30445,10,22,b,4,9,b,d,f,k,i,0,4,a,1,d,f,a,b
30446,1,2,a,1,16,b,c,h,a,a,0,2,a,2,b,b,a,d
30447,14,7,a,3,18,b,c,c,i,c,2,5,a,2,b,j,e,b
30448,4,6,a,4,2,b,c,f,b,c,2,3,a,1,b,b,a,b
30449,7,4,a,2,8,b,d,a,r,g,1,2,b,3,b,h,a,b
30450,7,6,a,4,9,b,d,f,n,i,3,5,b,1,b,k,a,a
30451,1,14,a,4,1,b,c,f,b,a,0,1,b,1,b,j,g,b
30452,4,5,a,1,4,b,c,c,h,a,0,0,b,1,b,d,a,b
30453,4,0,a,0,15,b,e,a,r,f,1,0,b,1,b,f,a,b
30454,1,4,a,3,14,a,e,f,r,i,2,1,b,3,b,f,a,b
30455,1,4,a,2,11,b,c,a,a,c,1,0,b,3,d,j,a,b
30456,1,3,a,3,1,b,d,b,j,f,0,3,a,3,b,f,f,b
30457,19,21,a,1,8,b,d,h,r,g,1,10,b,3,b,h,a,b
30458,9,16,a,2,6,b,d,f,k,i,0,2,a,1,b,f,a,b
30459,8,2,a,1,8,b,c,f,i,c,0,9,a,3,b,j,a,b
30460,6,17,a,0,8,b,d,f,r,i,3,3,a,1,b,f,a,b
30461,1,7,a,3,7,b,a,f,b,f,1,9,a,3,b,b,g,b
30462,2,14,a,5,8,b,c,a,a,c,2,5,a,1,b,b,a,b
30463,2,16,a,0,7,b,c,f,a,f,2,0,b,1,b,b,a,b
30464,1,12,a,2,1,b,c,b,i,a,1,0,b,1,c,e,a,b
30465,2,17,a,3,3,d,d,a,k,i,1,0,a,3,b,f,a,b
30466,6,6,a,3,7,b,a,b,e,c,1,5,a,2,b,j,a,b
30467,1,20,a,6,8,b,d,f,l,i,1,11,b,3,b,f,a,b
30468,4,19,a,4,14,b,d,f,r,i,0,6,b,3,b,g,a,b
30469,1,7,a,2,14,a,d,f,r,i,0,11,b,3,b,f,a,b
30470,7,16,a,4,6,b,d,a,n,g,5,5,a,1,b,h,a,b
30471,1,16,a,1,10,b,c,h,a,c,1,0,a,1,b,b,a,b
30472,1,17,a,0,0,b,b,b,b,a,1,9,a,1,b,j,a,d
30473,1,0,b,0,4,b,c,c,i,a,0,0,b,3,b,b,a,b
30474,4,11,b,0,17,b,d,f,k,i,1,1,b,1,b,g,a,b
30475,1,1,a,0,9,b,c,f,i,c,6,1,a,1,b,j,a,b
30476,2,7,a,1,7,b,c,f,i,c,0,2,b,1,b,b,a,b
30477,4,11,a,0,7,d,c,f,b,f,3,8,b,1,b,b,a,b
30478,1,7,a,5,1,b,c,b,i,a,1,1,a,2,b,b,f,b
30479,8,18,a,4,1,b,c,h,i,b,1,5,b,1,b,j,a,b
30480,2,13,a,0,15,c,c,a,i,a,1,3,b,1,b,j,a,b
30481,19,19,a,4,0,b,d,f,l,f,0,4,b,1,b,h,a,b
30482,1,15,a,1,8,b,d,f,j,f,3,0,b,1,b,f,a,b
30483,1,5,a,3,3,b,c,f,b,c,3,3,a,3,b,b,a,b
30484,1,17,a,4,0,b,d,b,n,i,1,2,a,2,c,f,a,b
30485,2,22,a,2,7,d,c,h,e,c,1,0,a,2,b,j,a,b
30486,4,18,a,3,11,b,d,a,j,g,1,0,a,1,b,f,a,b
30487,1,5,a,3,2,b,a,f,b,f,1,0,a,1,b,b,a,b
30488,1,10,a,2,7,b,c,f,f,c,1,3,b,1,b,b,a,b
30489,5,10,a,6,8,b,c,c,e,c,5,1,a,1,b,b,a,b
30490,8,19,a,4,13,b,d,f,k,i,1,0,b,3,b,h,a,b
30491,1,1,a,1,17,b,a,h,i,a,0,2,a,3,b,b,a,b
30492,1,9,a,1,5,b,a,a,b,a,3,6,b,1,d,b,a,b
30493,19,17,a,2,12,b,d,f,k,i,0,4,b,1,b,f,a,b
30494,4,0,a,0,2,d,c,f,e,b,2,0,b,1,b,b,a,b
30495,1,13,a,0,13,b,c,f,a,a,1,4,a,3,b,a,a,b
30496,4,2,a,1,6,b,c,a,b,a,1,0,b,3,b,a,a,b
30497,6,11,a,4,6,b,c,a,g,a,4,0,b,1,b,b,a,b
30498,4,13,a,3,13,b,d,f,k,i,4,4,b,3,b,h,a,b
30499,5,4,b,2,3,b,c,f,i,a,1,0,a,1,b,b,a,b
30500,8,18,b,4,11,b,c,f,i,b,1,1,a,1,b,j,a,b
30501,1,2,b,1,3,b,a,f,b,a,1,0,b,3,b,b,a,b
30502,4,5,a,2,1,b,c,b,b,a,4,0,a,2,b,b,f,b
30503,14,16,a,4,18,b,d,e,k,i,2,5,a,1,b,f,a,b
30504,1,6,a,4,3,b,c,a,i,a,2,0,b,3,b,b,a,b
30505,4,8,a,2,18,b,e,f,n,i,1,6,b,1,b,l,a,b
30506,2,6,a,2,11,b,d,f,j,f,0,0,a,1,b,h,a,b
30507,2,17,a,1,1,b,c,b,b,b,0,2,b,3,b,b,a,b
30508,2,17,a,3,8,b,c,f,e,f,2,3,a,1,b,b,a,b
30509,4,10,b,3,4,b,d,f,o,i,1,3,b,1,b,f,a,b
30510,1,8,a,5,11,b,c,f,i,c,1,4,a,1,b,j,a,b
30511,4,1,a,0,8,b,c,a,b,c,4,1,a,1,d,b,a,b
30512,4,13,b,7,1,b,a,b,i,a,2,5,a,1,b,b,f,d
30513,1,7,a,4,17,b,c,f,b,b,1,0,a,1,b,a,a,b
30514,1,5,a,3,2,b,c,f,b,a,0,4,a,1,b,j,f,b
30515,1,12,a,1,3,b,e,f,k,i,3,9,b,3,b,f,a,b
30516,2,17,a,3,1,b,a,b,i,a,3,1,a,1,b,e,a,b
30517,3,10,a,7,4,b,c,b,b,a,3,2,b,1,b,b,f,b
30518,6,20,a,0,8,b,d,c,r,i,2,10,b,3,b,f,a,b
30519,14,15,a,1,8,b,d,f,r,i,1,7,a,1,d,f,a,b
30520,1,17,a,2,18,b,d,a,k,i,0,11,a,3,b,f,a,b
30521,14,2,a,1,17,b,d,a,k,f,1,2,b,2,b,h,a,b
30522,1,16,b,0,5,b,c,a,b,a,1,1,a,3,b,b,a,b
30523,12,5,a,2,8,b,c,f,c,f,3,0,a,1,b,b,a,b
30524,1,7,a,3,7,b,d,f,r,i,1,2,b,1,b,f,a,b
30525,2,21,a,3,10,b,d,f,j,i,2,3,a,3,b,f,a,b
30526,1,19,a,1,1,b,c,f,i,a,1,0,a,1,b,d,f,b
30527,4,0,a,0,1,b,c,f,b,b,1,0,b,1,b,j,a,b
30528,1,18,a,3,13,d,c,a,i,f,0,0,a,1,b,b,c,b
30529,1,0,a,0,1,b,c,b,b,a,0,2,a,3,b,b,f,b
30530,4,10,a,1,12,b,d,f,m,i,1,7,a,3,b,h,a,b
30531,7,1,a,0,12,b,d,b,r,i,2,2,a,3,b,f,a,b
30532,1,21,b,2,13,b,d,a,l,g,1,2,a,1,b,f,a,b
30533,2,18,a,0,14,b,c,f,i,f,1,0,a,3,d,b,a,b
30534,4,17,a,2,12,b,c,f,e,f,2,0,b,1,b,j,a,b
30535,8,18,a,4,8,b,c,a,b,f,0,5,b,3,b,b,a,b
30536,4,6,a,0,8,d,c,f,b,c,1,4,b,3,b,b,a,b
30537,6,17,b,4,12,b,e,g,r,g,0,4,a,1,b,f,a,b
30538,1,14,a,0,6,b,e,a,j,g,3,0,a,1,b,h,a,b
30539,1,4,b,3,15,b,d,f,n,i,1,2,b,1,b,f,a,b
30540,1,8,b,4,4,b,d,f,m,i,0,1,b,3,b,f,a,b
30541,4,1,a,0,14,b,c,f,d,f,4,0,a,1,b,b,a,b
30542,4,21,a,0,13,b,d,a,k,f,1,0,a,3,b,f,a,b
30543,6,18,b,0,18,b,c,c,d,f,2,4,a,1,b,b,a,b
30544,4,2,a,1,14,b,c,e,i,c,0,1,a,1,b,b,a,b
30545,1,13,a,0,5,b,c,a,d,a,1,10,b,4,b,b,a,b
30546,1,17,b,4,13,b,c,f,e,c,4,5,b,1,b,b,a,b
30547,4,13,b,4,6,b,d,e,k,i,0,5,a,1,b,f,a,b
30548,2,18,a,1,7,b,d,f,k,i,1,9,b,1,b,f,a,b
30549,2,14,a,4,18,b,d,f,n,f,2,0,b,1,d,h,a,b
30550,2,17,a,4,0,b,d,b,r,i,1,2,a,3,b,g,a,b
30551,4,6,a,1,11,b,c,f,i,c,2,1,a,1,a,j,a,b
30552,3,8,b,0,11,b,d,c,k,i,3,3,b,3,b,f,a,b
30553,1,14,a,3,2,b,e,f,j,i,1,0,b,2,b,k,a,b
30554,2,5,a,3,14,b,d,h,r,f,1,0,a,1,b,f,a,b
30555,1,3,a,2,4,b,c,b,b,a,4,0,b,1,b,b,f,b
30556,1,11,a,1,12,b,c,f,f,c,1,0,a,3,b,b,a,b
30557,2,18,b,2,14,b,c,f,e,c,0,0,a,1,d,b,a,d
30558,4,8,b,1,15,b,a,a,b,a,1,0,b,3,b,b,a,b
30559,1,9,a,4,7,b,d,f,k,f,2,0,b,1,b,f,a,b
30560,1,16,a,5,3,b,e,a,k,h,1,0,a,1,b,i,a,b
30561,1,4,a,3,17,b,d,f,r,i,3,3,a,1,b,f,a,b
30562,2,21,a,4,7,b,d,h,k,g,1,9,a,1,b,h,a,d
30563,7,19,a,3,8,b,d,f,k,f,1,0,a,1,b,f,a,b
30564,8,3,a,2,10,b,d,f,r,i,1,1,a,1,b,h,a,b
30565,1,16,b,8,12,b,e,c,k,i,1,10,b,1,b,f,h,b
30566,5,6,a,4,12,b,c,c,i,f,0,0,a,4,b,j,a,b
30567,5,15,a,4,3,b,c,f,i,a,2,10,b,0,b,b,a,c
30568,7,21,a,0,14,b,d,b,l,i,1,2,b,1,b,g,a,b
30569,11,17,a,3,16,b,d,f,r,f,2,0,b,1,b,f,a,d
30570,10,18,a,0,4,b,c,f,d,a,4,4,b,1,b,b,a,b
30571,7,17,a,3,4,b,d,g,k,f,2,0,b,1,b,f,a,b
30572,1,1,a,1,5,b,c,a,b,a,0,1,a,3,b,a,a,b
30573,5,7,b,1,1,b,d,f,k,i,1,4,a,1,b,h,a,b
30574,5,18,b,8,13,b,c,a,e,c,1,4,a,1,b,b,h,b
30575,1,18,b,1,18,b,d,h,k,g,1,2,a,1,b,f,a,b
30576,5,14,b,0,10,b,c,f,d,c,4,4,a,1,b,j,a,b
30577,4,4,a,0,16,b,d,f,r,i,1,2,a,1,d,h,b,b
30578,4,14,a,1,3,b,c,a,i,a,1,0,a,2,b,b,a,b
30579,2,18,a,5,12,b,d,h,k,f,1,0,b,1,b,f,a,b
30580,2,20,a,0,11,b,c,h,e,c,0,0,a,2,d,j,a,b
30581,1,8,a,0,0,b,d,b,k,i,0,0,b,4,b,f,f,b
30582,4,6,a,0,6,b,c,a,i,a,0,0,a,3,b,b,a,b
30583,1,21,a,0,10,b,c,f,i,c,4,1,a,3,b,j,a,b
30584,1,17,b,5,13,b,c,f,i,b,1,0,a,1,b,j,a,b
30585,1,4,a,3,18,b,d,a,k,g,1,1,a,1,b,f,a,b
30586,12,14,a,5,7,b,c,f,b,f,2,3,a,1,a,b,a,b
30587,6,11,a,1,16,b,c,f,c,a,1,5,a,3,b,b,a,b
30588,2,16,a,1,16,b,c,a,a,b,2,0,a,1,b,b,a,b
30589,5,20,a,1,16,b,d,f,j,i,0,3,b,1,b,f,a,b
30590,4,11,a,3,1,b,a,b,i,a,1,1,b,1,b,e,f,b
30591,7,4,a,3,14,b,c,f,b,c,4,0,b,1,b,b,a,d
30592,1,16,a,1,1,b,d,b,r,f,1,1,a,3,b,f,a,b
30593,10,5,a,3,11,b,d,f,r,i,1,3,a,1,b,h,a,b
30594,2,13,b,1,4,b,c,a,b,a,1,1,a,1,b,b,a,b
30595,7,4,a,3,16,b,d,f,r,i,1,2,a,1,b,f,a,b
30596,4,5,a,3,7,b,c,f,c,f,1,3,b,2,b,b,a,b
30597,4,17,a,5,11,b,d,c,k,i,1,1,b,1,b,h,a,b
30598,1,22,a,0,13,b,c,f,i,f,0,0,a,1,d,b,a,b
30599,1,5,a,3,8,b,d,f,l,f,1,0,a,1,b,f,a,b
30600,5,0,a,0,15,b,c,h,i,b,0,0,a,1,b,b,a,b
30601,1,6,a,4,2,b,d,d,r,i,1,4,b,1,b,f,b,b
30602,5,20,a,4,12,d,c,f,i,c,2,6,a,1,b,j,a,b
30603,14,18,a,4,3,b,e,f,k,f,1,0,a,1,b,h,h,b
30604,1,11,a,1,14,b,d,f,r,i,3,2,b,1,b,f,a,b
30605,11,15,b,1,18,a,c,f,e,a,1,0,b,1,b,j,a,b
30606,4,13,a,4,6,b,c,f,b,a,3,4,a,3,b,b,a,b
30607,4,17,b,3,2,b,c,f,b,b,1,2,a,1,b,j,a,b
30608,4,7,a,5,1,b,d,d,r,i,1,0,a,1,b,f,f,b
30609,4,8,a,4,13,b,e,a,k,g,0,10,b,1,b,f,a,b
30610,4,3,a,1,18,b,d,h,j,f,2,0,b,3,b,g,a,b
30611,2,14,a,3,8,b,c,h,b,f,1,0,a,1,b,b,a,b
30612,1,4,a,2,2,b,d,b,k,f,0,0,a,1,b,h,a,b
30613,4,8,a,1,1,b,c,f,b,b,1,5,a,1,b,b,a,b
30614,4,8,a,1,6,b,a,a,b,a,1,2,a,3,b,a,a,b
30615,10,9,a,6,6,b,d,f,r,i,1,6,b,1,b,f,a,b
30616,4,6,a,1,5,b,c,a,i,a,3,0,a,3,b,j,a,b
30617,7,0,a,0,4,b,c,b,b,a,1,0,b,1,b,c,a,b
30618,1,15,a,0,13,b,d,f,r,i,1,0,a,1,b,f,a,d
30619,2,7,a,5,6,b,c,a,b,a,0,0,b,3,b,b,a,b
30620,7,19,b,0,4,b,c,c,d,b,0,6,a,1,b,j,a,b
30621,11,7,a,2,8,b,d,f,k,i,3,5,a,3,b,f,a,b
30622,20,22,a,7,10,b,d,f,r,i,2,7,a,1,b,h,b,b
30623,1,18,a,2,8,b,d,a,r,g,1,2,a,1,d,f,a,b
30624,1,5,a,3,12,b,e,f,r,i,2,1,a,1,b,f,a,b
30625,1,0,a,0,9,b,d,f,r,f,1,0,a,1,b,h,a,b
30626,1,9,b,1,10,b,c,f,e,c,3,7,a,1,b,j,a,b
30627,2,14,a,1,5,b,d,a,k,g,1,0,b,3,b,f,a,b
30628,4,23,a,3,8,b,d,f,r,i,1,10,a,1,b,h,a,b
30629,6,18,a,3,0,d,c,b,a,b,0,5,b,3,b,b,a,b
30630,2,16,a,0,6,b,e,a,r,f,1,0,b,1,b,f,a,b
30631,1,8,a,5,8,b,c,f,e,a,1,0,a,3,b,b,a,b
30632,1,11,a,0,10,b,d,f,q,i,1,1,a,1,b,h,a,b
30633,1,18,b,0,6,b,c,a,e,b,3,1,a,2,b,b,a,b
30634,1,17,a,2,7,b,d,a,n,g,0,5,a,2,b,f,a,b
30635,1,10,b,2,18,b,c,f,b,c,1,3,b,1,b,b,a,b
30636,1,0,a,0,14,b,d,f,r,i,1,0,b,1,b,f,a,b
30637,2,15,a,1,6,d,c,a,i,a,1,4,a,2,b,b,a,b
30638,28,15,b,2,15,b,d,f,k,i,1,0,a,1,b,f,a,b
30639,4,17,a,5,7,b,c,f,e,f,1,5,b,1,b,b,a,b
30640,1,1,a,1,6,b,a,a,e,a,5,0,a,3,b,b,a,b
30641,1,16,b,1,6,b,e,a,r,g,0,2,a,3,b,f,a,b
30642,1,11,b,4,4,b,c,a,b,a,0,1,b,1,b,b,a,b
30643,2,14,a,3,4,b,d,a,l,g,1,3,b,3,b,f,a,b
30644,5,14,a,3,14,b,d,f,r,i,1,10,b,1,b,f,a,b
30645,5,17,a,5,18,b,d,h,r,g,2,1,a,1,b,f,a,b
30646,1,6,a,2,5,b,a,a,b,a,1,2,b,3,d,b,a,b
30647,3,14,b,4,1,b,c,b,b,a,3,0,b,1,b,b,a,b
30648,4,16,b,4,16,b,d,f,n,i,1,2,b,1,b,f,a,b
30649,1,22,a,2,2,b,b,c,b,f,1,2,a,3,d,b,a,b
30650,4,12,a,1,13,b,c,f,i,a,1,0,b,1,b,a,a,b
30651,2,2,a,1,1,b,a,f,d,f,1,0,b,2,b,j,a,b
30652,6,6,a,1,11,b,d,a,r,g,1,0,b,1,b,f,a,b
30653,8,19,b,1,6,b,c,f,i,a,0,5,b,1,a,b,a,b
30654,1,22,a,2,13,b,c,c,i,c,0,0,a,1,b,b,a,d
30655,2,6,a,4,11,b,d,f,k,f,0,0,b,1,b,h,a,b
30656,4,9,a,1,18,a,d,f,j,i,2,0,a,3,b,h,a,b
30657,4,6,b,0,4,b,d,a,n,i,1,0,a,2,b,f,a,b
30658,11,5,a,3,11,b,d,f,k,i,2,4,b,3,a,h,a,b
30659,4,18,b,2,5,b,d,f,m,i,1,4,a,1,b,f,a,b
30660,1,12,a,3,0,b,d,b,r,i,2,9,a,3,b,h,f,b
30661,5,5,a,0,7,b,c,f,b,f,1,0,a,2,b,b,a,b
30662,1,5,a,3,4,b,c,a,b,a,1,0,b,3,b,b,a,b
30663,1,4,a,2,7,b,d,a,r,i,3,3,a,2,b,h,a,b
30664,4,3,a,2,15,b,d,f,k,i,1,5,a,1,b,f,a,b
30665,5,16,a,1,5,b,d,f,k,i,2,10,a,1,b,h,a,b
30666,4,0,a,0,15,b,d,f,r,f,1,0,a,2,b,f,a,b
30667,1,13,a,3,5,d,c,f,b,a,0,4,b,3,b,b,a,b
30668,7,10,a,2,17,b,c,f,i,f,3,4,a,1,b,b,a,c
30669,1,8,a,5,7,b,c,f,i,c,2,6,a,1,b,b,a,b
30670,4,19,a,1,5,b,a,f,b,b,0,1,b,1,b,b,a,b
30671,5,22,a,1,2,b,c,f,d,c,1,9,a,1,b,b,a,b
30672,4,3,a,2,6,b,d,a,r,f,2,0,a,1,b,f,a,b
30673,5,7,a,4,14,b,e,f,k,i,1,5,a,1,b,f,a,b
30674,9,13,a,3,8,a,d,h,k,i,0,0,b,1,b,h,a,c
30675,10,23,a,3,17,b,c,f,b,c,1,3,b,3,b,j,a,b
30676,2,10,a,2,1,b,d,f,r,f,0,0,a,1,b,f,a,b
30677,6,10,a,3,8,b,c,g,e,c,0,9,b,1,b,j,a,b
30678,6,20,b,4,4,b,d,b,k,i,1,5,b,1,b,h,a,b
30679,2,17,a,4,6,b,c,a,h,a,1,1,a,3,b,a,b,b
30680,1,3,a,2,4,b,c,b,b,a,5,2,a,3,b,b,a,b
30681,11,14,a,3,18,b,c,f,b,b,3,2,b,1,b,b,a,b
30682,4,19,a,4,11,b,d,h,k,g,3,3,b,1,b,h,a,b
30683,1,18,a,1,18,b,d,h,r,f,1,0,a,1,b,g,a,b
30684,31,7,a,5,15,b,d,f,m,i,1,2,a,1,b,f,b,b
30685,4,1,b,1,18,b,d,f,j,i,1,1,a,1,b,h,a,b
30686,1,18,a,1,5,b,d,a,r,i,2,1,b,3,d,f,a,b
30687,4,9,a,0,4,b,c,b,b,a,1,0,a,1,b,b,a,b
30688,7,7,a,4,2,b,c,f,b,c,2,2,a,3,b,b,a,b
30689,11,6,a,2,18,b,d,f,k,i,1,2,b,1,b,f,a,b
30690,5,16,a,2,6,b,d,f,r,i,0,0,b,3,b,f,b,b
30691,8,12,a,4,16,b,d,h,k,g,2,7,b,1,c,h,b,b
30692,7,9,b,2,6,b,c,f,b,b,1,0,a,1,b,b,a,b
30693,11,5,a,2,15,b,c,a,a,b,3,2,b,1,b,b,a,b
30694,2,1,a,0,6,b,a,b,b,a,1,1,a,3,d,b,a,b
30695,4,16,b,0,16,b,d,f,r,i,3,9,a,1,b,f,a,b
30696,8,13,a,0,5,b,d,a,r,i,3,0,b,2,b,f,a,b
30697,2,14,a,1,9,b,c,f,e,c,2,0,b,1,b,j,b,b
30698,13,17,a,1,5,b,c,a,b,a,3,3,b,1,b,b,a,b
30699,5,8,a,5,5,b,c,b,i,a,1,2,b,1,b,d,f,b
30700,1,9,a,3,18,b,d,a,l,i,1,2,b,3,b,g,a,b
30701,1,9,a,4,3,b,d,g,k,f,1,2,a,1,b,f,a,b
30702,1,20,a,5,11,b,d,c,r,i,0,11,b,1,b,k,a,b
30703,7,5,a,3,3,b,d,f,r,i,1,2,b,1,b,f,a,b
30704,8,13,a,1,7,b,d,f,j,i,1,7,a,1,b,f,a,d
30705,4,17,a,0,14,b,d,f,r,i,1,7,a,3,b,f,a,b
30706,4,17,a,1,10,b,c,f,b,f,1,0,a,1,b,j,a,b
30707,4,16,a,2,3,b,c,f,b,f,0,0,b,3,b,b,a,b
30708,7,4,b,3,10,b,d,f,r,f,2,0,b,1,b,h,a,b
30709,1,3,a,2,3,b,d,a,r,f,0,0,a,3,b,f,a,b
30710,1,5,b,3,4,b,d,a,r,i,1,3,a,3,d,f,a,b
30711,4,20,b,3,12,b,c,f,i,c,2,4,b,1,b,j,c,b
30712,1,0,a,0,12,b,a,c,i,f,1,2,a,1,b,j,c,b
30713,1,22,b,3,11,b,d,c,q,i,4,0,b,1,c,h,a,b
30714,8,5,a,3,17,b,d,f,r,i,0,0,a,1,b,f,a,b
30715,1,9,b,4,7,d,d,f,k,i,2,4,a,1,b,f,a,b
30716,1,11,a,1,0,b,d,b,n,i,1,10,a,1,b,h,f,b
30717,4,12,b,4,5,b,c,a,b,a,0,4,a,3,b,b,a,b
30718,1,12,a,1,11,b,c,h,i,c,3,0,b,1,b,j,a,b
